IYEAR,COMMODITY_RELEASED_TYPE,CAUSE,LOCATION_LATITUDE,LOCATION_LONGITUDE,UNINTENTIONAL_RELEASE_BBLS,RELEASE LIT,RELEASE M3
2022,CRUDE OIL,CORROSION FAILURE,43.41758,-106.28872,13.2,2098.7999999999997,2.0987999999999998
2022,CRUDE OIL,EQUIPMENT FAILURE,36.000689,-96.751643,1.0,159.0,0.159
2022,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,32.15284,-97.374692,4.0,636.0,0.636
2022,CRUDE OIL,EQUIPMENT FAILURE,32.15284,-97.374692,0.25,39.75,0.03975
2022,CRUDE OIL,EQUIPMENT FAILURE,47.690151,-95.408527,52.0,8268.0,8.268
2022,CRUDE OIL,CORROSION FAILURE,31.34765,-95.80976,400.0,63600.0,63.6
2022,CRUDE OIL,CORROSION FAILURE,35.2268751,-97.8317204,1900.0,302100.0,302.1
2022,CRUDE OIL,EQUIPMENT FAILURE,36.0114,-96.747,280.0,44520.0,44.52
2022,CRUDE OIL,EQUIPMENT FAILURE,38.33295,-98.184,0.5,79.5,0.0795
2022,CRUDE OIL,CORROSION FAILURE,29.935394,-95.382819,2.0,318.0,0.318
2022,CRUDE OIL,EQUIPMENT FAILURE,30.125833,-93.402222,0.54,85.86,0.08586
2022,CRUDE OIL,EQUIPMENT FAILURE,31.844093,-102.031786,0.12,19.08,0.01908
2022,CRUDE OIL,NATURAL FORCE DAMAGE,28.3443975,-98.122727,3.5,556.5,0.5565
2022,CRUDE OIL,CORROSION FAILURE,35.93994,-96.74216,60.0,9540.0,9.540000000000001
2022,CRUDE OIL,EQUIPMENT FAILURE,45.284817,-90.949561,0.6,95.39999999999999,0.0954
2022,CRUDE OIL,CORROSION FAILURE,31.7552598,-103.065195,730.0,116070.0,116.07000000000001
2022,CRUDE OIL,INCORRECT OPERATION,31.76141,-103.18543,7.0,1113.0,1.113
2022,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,29.526822,-95.112056,0.12,19.08,0.01908
2022,CRUDE OIL,EQUIPMENT FAILURE,33.00201,-102.83662,3.0,477.0,0.47700000000000004
2022,CRUDE OIL,CORROSION FAILURE,37.315109,-96.837412,720.0,114480.0,114.48
2022,CRUDE OIL,EQUIPMENT FAILURE,29.0142848,-97.8450527,4.03,640.7700000000001,0.6407700000000001
2022,CRUDE OIL,EQUIPMENT FAILURE,28.3158222,-91.9089,1.38,219.42,0.21942
2022,CRUDE OIL,EQUIPMENT FAILURE,32.029576,-102.17453,2.15,341.84999999999997,0.34185
2022,CRUDE OIL,EQUIPMENT FAILURE,29.528731,-95.110367,0.48,76.32,0.07632
2022,CRUDE OIL,INCORRECT OPERATION,32.206473,-103.452676,0.4,63.6,0.0636
2022,CRUDE OIL,EQUIPMENT FAILURE,38.787778,-89.083454,140.0,22260.0,22.26
2022,CRUDE OIL,NATURAL FORCE DAMAGE,31.42928,-102.43811,0.85,135.15,0.13515000000000002
2022,CRUDE OIL,CORROSION FAILURE,33.684717,-118.06308,1.8,286.2,0.2862
2021,CRUDE OIL,CORROSION FAILURE,40.7014974,-84.127166,5.0,795.0,0.795
2021,CRUDE OIL,EQUIPMENT FAILURE,35.931981,-96.763417,0.1,15.9,0.0159
2021,CRUDE OIL,CORROSION FAILURE,38.719924,-88.939386,9.6,1526.3999999999999,1.5264
2021,CRUDE OIL,CORROSION FAILURE,36.492054,-96.143842,115.0,18285.0,18.285
2021,CRUDE OIL,CORROSION FAILURE,41.320577,-102.877036,0.5,79.5,0.0795
2021,CRUDE OIL,CORROSION FAILURE,70.25722,-148.4358,1.6,254.4,0.2544
2021,CRUDE OIL,EQUIPMENT FAILURE,31.76754221,-103.1684578,0.3,47.699999999999996,0.0477
2021,CRUDE OIL,EQUIPMENT FAILURE,40.706368,-84.117478,1.0,159.0,0.159
2021,CRUDE OIL,EQUIPMENT FAILURE,42.232627,-104.687747,1.83,290.97,0.29097
2021,CRUDE OIL,EQUIPMENT FAILURE,42.944716,-106.442801,0.36,57.239999999999995,0.05724
2021,CRUDE OIL,CORROSION FAILURE,29.748,-95.1295,2.0,318.0,0.318
2021,CRUDE OIL,CORROSION FAILURE,32.005472,-102.04086,5.0,795.0,0.795
2021,CRUDE OIL,EQUIPMENT FAILURE,33.83041,-96.45578,0.5,79.5,0.0795
2021,CRUDE OIL,EQUIPMENT FAILURE,48.113779,-103.778797,35.0,5565.0,5.565
2021,CRUDE OIL,CORROSION FAILURE,32.5320273,-100.8419713,165.0,26235.0,26.235
2021,CRUDE OIL,CORROSION FAILURE,29.638676,-94.929267,0.2,31.8,0.0318
2021,CRUDE OIL,CORROSION FAILURE,30.79575678,-88.20630376,53.7,8538.300000000001,8.538300000000001
2021,CRUDE OIL,CORROSION FAILURE,31.777937,-96.400398,2.0,318.0,0.318
2021,CRUDE OIL,EQUIPMENT FAILURE,28.84658,-98.08729,0.35,55.65,0.05565
2021,CRUDE OIL,INCORRECT OPERATION,30.00125833,-93.99259444,10.0,1590.0,1.59
2021,CRUDE OIL,EQUIPMENT FAILURE,48.212661,-96.435133,4.0,636.0,0.636
2021,CRUDE OIL,EQUIPMENT FAILURE,31.4328,-102.4393,0.23,36.57,0.03657
2021,CRUDE OIL,EQUIPMENT FAILURE,29.105278,-90.191944,2.0,318.0,0.318
2021,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,28.3656408,-99.6473912,593.0,94287.0,94.287
2021,CRUDE OIL,INCORRECT OPERATION,40.407031,-99.321858,0.24,38.16,0.03816
2021,CRUDE OIL,CORROSION FAILURE,42.609662,-83.039991,1.9,302.09999999999997,0.3021
2021,CRUDE OIL,INCORRECT OPERATION,40.13108,-104.92086,0.36,57.239999999999995,0.05724
2021,CRUDE OIL,OTHER ACCIDENT CAUSE,33.64947,-118.11076,588.0,93492.0,93.492
2021,CRUDE OIL,CORROSION FAILURE,32.066917,-96.472069,1.5,238.5,0.23850000000000002
2021,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,29.08900521,-90.19933885,10367.0,1648353.0,1648.353
2021,CRUDE OIL,EQUIPMENT FAILURE,47.799233,-102.923277,0.2,31.8,0.0318
2021,CRUDE OIL,CORROSION FAILURE,29.7651,-95.1448,33.0,5247.0,5.247
2021,CRUDE OIL,EQUIPMENT FAILURE,40.20623,-104.608678,0.2,31.8,0.0318
2021,CRUDE OIL,EQUIPMENT FAILURE,30.150177,-94.404161,2.0,318.0,0.318
2021,CRUDE OIL,CORROSION FAILURE,40.707632,-84.122129,0.3,47.699999999999996,0.0477
2021,CRUDE OIL,INCORRECT OPERATION,29.99235,-93.985489,0.13,20.67,0.02067
2021,CRUDE OIL,CORROSION FAILURE,29.7651,-95.145,35.0,5565.0,5.565
2021,CRUDE OIL,CORROSION FAILURE,31.4313,-102.3779,2.0,318.0,0.318
2021,CRUDE OIL,EQUIPMENT FAILURE,30.160011,-93.340365,0.21,33.39,0.03339
2021,CRUDE OIL,NATURAL FORCE DAMAGE,28.93012,-90.178333,452.0,71868.0,71.868
2021,CRUDE OIL,EQUIPMENT FAILURE,35.94014,-96.74894,0.1,15.9,0.0159
2021,CRUDE OIL,EQUIPMENT FAILURE,32.016996,-101.99433,5.0,795.0,0.795
2021,CRUDE OIL,INCORRECT OPERATION,29.99501667,-93.99333333,66.0,10494.0,10.494
2021,CRUDE OIL,NATURAL FORCE DAMAGE,29.107187,-90.194462,2.0,318.0,0.318
2021,CRUDE OIL,NATURAL FORCE DAMAGE,29.156565,-90.175395,90.0,14310.0,14.31
2021,CRUDE OIL,NATURAL FORCE DAMAGE,29.473423,-90.258522,0.5,79.5,0.0795
2021,CRUDE OIL,EQUIPMENT FAILURE,32.5368,-103.523,1.5,238.5,0.23850000000000002
2021,CRUDE OIL,NATURAL FORCE DAMAGE,30.0187,-90.8472,296.0,47064.0,47.064
2021,CRUDE OIL,CORROSION FAILURE,29.7901,-95.283638,0.48,76.32,0.07632
2021,CRUDE OIL,CORROSION FAILURE,31.89607421,-102.5656095,1.92,305.28,0.30528
2021,CRUDE OIL,CORROSION FAILURE,32.005497,-102.04456,10.0,1590.0,1.59
2021,CRUDE OIL,NATURAL FORCE DAMAGE,29.47350277,-90.2522138,1.11,176.49,0.17649
2021,CRUDE OIL,CORROSION FAILURE,27.822595,-97.516813,10.0,1590.0,1.59
2021,CRUDE OIL,CORROSION FAILURE,29.34622,-94.93659,1.0,159.0,0.159
2021,CRUDE OIL,CORROSION FAILURE,29.7653,-95.1445,13.0,2067.0,2.067
2021,CRUDE OIL,EQUIPMENT FAILURE,35.100922,-119.38289,0.9,143.1,0.1431
2021,CRUDE OIL,INCORRECT OPERATION,28.453569,-91.456368,0.34,54.06,0.054060000000000004
2021,CRUDE OIL,INCORRECT OPERATION,29.99777778,-93.9897222,0.1,15.9,0.0159
2021,CRUDE OIL,CORROSION FAILURE,40.46826605,-104.5567758,340.0,54060.0,54.06
2021,CRUDE OIL,CORROSION FAILURE,29.7375,-93.823194,283.8,45124.200000000004,45.1242
2021,CRUDE OIL,CORROSION FAILURE,29.3652,-94.9161,10.0,1590.0,1.59
2021,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,47.049767,-93.117102,1.0,159.0,0.159
2021,CRUDE OIL,INCORRECT OPERATION,29.7435,-95.1304,1.0,159.0,0.159
2021,CRUDE OIL,EQUIPMENT FAILURE,41.51611,-87.44963,1.0,159.0,0.159
2021,CRUDE OIL,EQUIPMENT FAILURE,35.319996,-97.46143,0.14,22.26,0.022260000000000002
2021,CRUDE OIL,INCORRECT OPERATION,42.2080511,-104.5137362,15.0,2385.0,2.3850000000000002
2021,CRUDE OIL,CORROSION FAILURE,33.77664,-118.2128,0.2,31.8,0.0318
2021,CRUDE OIL,EQUIPMENT FAILURE,31.970563,-102.028839,1.5,238.5,0.23850000000000002
2021,CRUDE OIL,EQUIPMENT FAILURE,37.139861,-100.569356,2.1,333.90000000000003,0.33390000000000003
2021,CRUDE OIL,CORROSION FAILURE,36.273386,-100.812822,0.92,146.28,0.14628
2021,CRUDE OIL,INCORRECT OPERATION,29.989484,-94.005083,0.5,79.5,0.0795
2021,CRUDE OIL,CORROSION FAILURE,39.411183,-92.846158,47.5,7552.5,7.5525
2021,CRUDE OIL,EQUIPMENT FAILURE,29.3488,-94.9391,1.0,159.0,0.159
2021,CRUDE OIL,INCORRECT OPERATION,41.863531,-79.084142,2672.0,424848.0,424.848
2021,CRUDE OIL,EQUIPMENT FAILURE,31.53146,-91.16168999,621.0,98739.0,98.739
2021,CRUDE OIL,CORROSION FAILURE,37.947553,-84.495368,89.0,14151.0,14.151
2021,CRUDE OIL,EQUIPMENT FAILURE,32.005423,-102.04081,4.0,636.0,0.636
2021,CRUDE OIL,CORROSION FAILURE,35.958902,-96.753343,1.5,238.5,0.23850000000000002
2021,CRUDE OIL,CORROSION FAILURE,29.20111,-89.043611,0.12,19.08,0.01908
2021,CRUDE OIL,CORROSION FAILURE,29.793063,-95.281275,3.0,477.0,0.47700000000000004
2021,CRUDE OIL,CORROSION FAILURE,44.6919889,-85.20004166,38.57,6132.63,6.13263
2021,CRUDE OIL,INCORRECT OPERATION,48.269973,-103.734157,0.1,15.9,0.0159
2021,CRUDE OIL,CORROSION FAILURE,29.99166667,-93.99638889,114.0,18126.0,18.126
2021,CRUDE OIL,CORROSION FAILURE,27.80042,-97.489129,7.0,1113.0,1.113
2021,CRUDE OIL,CORROSION FAILURE,32.071052,-96.464096,3.0,477.0,0.47700000000000004
2021,CRUDE OIL,CORROSION FAILURE,35.93799,-96.74562,165.0,26235.0,26.235
2021,CRUDE OIL,CORROSION FAILURE,43.41758,-106.28872,67.0,10653.0,10.653
2021,CRUDE OIL,INCORRECT OPERATION,47.799444,-102.921111,0.1,15.9,0.0159
2021,CRUDE OIL,CORROSION FAILURE,29.376673,-97.706599,25.0,3975.0,3.975
2021,CRUDE OIL,CORROSION FAILURE,40.706302,-84.1175002,16.7,2655.2999999999997,2.6553
2021,CRUDE OIL,EQUIPMENT FAILURE,29.6121071,-95.186078,0.2,31.8,0.0318
2021,CRUDE OIL,CORROSION FAILURE,29.7586,-96.1476,0.5,79.5,0.0795
2021,CRUDE OIL,EXCAVATION DAMAGE,33.46323,-101.63647,200.0,31800.0,31.8
2021,CRUDE OIL,INCORRECT OPERATION,28.94625,-95.42365,1.5,238.5,0.23850000000000002
2021,CRUDE OIL,EQUIPMENT FAILURE,29.989279,-94.002547,4.0,636.0,0.636
2021,CRUDE OIL,EQUIPMENT FAILURE,35.927207,-96.760283,0.5,79.5,0.0795
2021,CRUDE OIL,EQUIPMENT FAILURE,29.2118139,-98.405927,1.67,265.53,0.26553
2021,CRUDE OIL,EQUIPMENT FAILURE,29.991536,-93.987852,0.21,33.39,0.03339
2021,CRUDE OIL,CORROSION FAILURE,35.441344,-119.013478,7.0,1113.0,1.113
2021,CRUDE OIL,INCORRECT OPERATION,32.880463,-103.30442,0.3,47.699999999999996,0.0477
2021,CRUDE OIL,CORROSION FAILURE,29.65777777,-94.92166666,0.23,36.57,0.03657
2021,CRUDE OIL,EQUIPMENT FAILURE,32.47973,-94.83668,15.0,2385.0,2.3850000000000002
2021,CRUDE OIL,EQUIPMENT FAILURE,29.797146,-95.279005,0.95,151.04999999999998,0.15105
2021,CRUDE OIL,EQUIPMENT FAILURE,31.859905,-101.431955,8.0,1272.0,1.272
2021,CRUDE OIL,NATURAL FORCE DAMAGE,29.992544,-93.992222,0.5,79.5,0.0795
2021,CRUDE OIL,CORROSION FAILURE,33.804229,-118.28371,1.0,159.0,0.159
2021,CRUDE OIL,EQUIPMENT FAILURE,31.4331,-102.4379,0.24,38.16,0.03816
2021,CRUDE OIL,CORROSION FAILURE,27.9116451,-97.4153641,0.9,143.1,0.1431
2021,CRUDE OIL,EXCAVATION DAMAGE,29.203056,-89.043611,6.0,954.0,0.9540000000000001
2021,CRUDE OIL,EQUIPMENT FAILURE,31.425864,-102.373901,0.5,79.5,0.0795
2021,CRUDE OIL,CORROSION FAILURE,31.95389,-103.7217,35.0,5565.0,5.565
2021,CRUDE OIL,CORROSION FAILURE,32.53136,-100.828848,4.0,636.0,0.636
2021,CRUDE OIL,INCORRECT OPERATION,32.08157518,-103.17905,2.7,429.3,0.4293
2021,CRUDE OIL,CORROSION FAILURE,32.530329,-100.829707,2.0,318.0,0.318
2021,CRUDE OIL,EQUIPMENT FAILURE,32.070826,-96.474161,0.8,127.2,0.1272
2021,CRUDE OIL,EQUIPMENT FAILURE,32.0004,-102.2698,4.0,636.0,0.636
2021,CRUDE OIL,CORROSION FAILURE,32.070282,-96.474712,10.0,1590.0,1.59
2021,CRUDE OIL,CORROSION FAILURE,29.280951,-97.778427,60.0,9540.0,9.540000000000001
2021,CRUDE OIL,CORROSION FAILURE,29.348466,-94.938936,1.0,159.0,0.159
2021,CRUDE OIL,EQUIPMENT FAILURE,42.812771,-83.387771,0.12,19.08,0.01908
2021,CRUDE OIL,EQUIPMENT FAILURE,35.945081,-96.760319,0.18,28.619999999999997,0.02862
2021,CRUDE OIL,EQUIPMENT FAILURE,31.599108,-103.17198,0.2,31.8,0.0318
2021,CRUDE OIL,EQUIPMENT FAILURE,32.993863,-102.790247,0.5,79.5,0.0795
2021,CRUDE OIL,INCORRECT OPERATION,31.878745,-102.125956,18.0,2862.0,2.862
2021,CRUDE OIL,EQUIPMENT FAILURE,35.944806,-96.764764,0.48,76.32,0.07632
2021,CRUDE OIL,INCORRECT OPERATION,34.00564,-118.3705,18.0,2862.0,2.862
2021,CRUDE OIL,EQUIPMENT FAILURE,30.63015,-96.256562,0.2,31.8,0.0318
2021,CRUDE OIL,EQUIPMENT FAILURE,35.946747,-96.743018,3.0,477.0,0.47700000000000004
2021,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,31.76948,-99.88618,1000.0,159000.0,159.0
2021,CRUDE OIL,CORROSION FAILURE,29.61136,-95.18487,5.0,795.0,0.795
2021,CRUDE OIL,EXCAVATION DAMAGE,34.575483,-100.383136,50.0,7950.0,7.95
2021,CRUDE OIL,EQUIPMENT FAILURE,41.568256,-109.978172,0.3,47.699999999999996,0.0477
2021,CRUDE OIL,EQUIPMENT FAILURE,29.61504,-95.18286,0.36,57.239999999999995,0.05724
2021,CRUDE OIL,CORROSION FAILURE,29.792991,-95.281093,60.0,9540.0,9.540000000000001
2021,CRUDE OIL,NATURAL FORCE DAMAGE,31.766045,-103.167426,1.22,193.98,0.19397999999999999
2021,CRUDE OIL,CORROSION FAILURE,48.805078,-103.617502,535.0,85065.0,85.065
2021,CRUDE OIL,CORROSION FAILURE,35.287192,-119.21433,2258.0,359022.0,359.022
2021,CRUDE OIL,EQUIPMENT FAILURE,39.00528141,-93.5577358,0.12,19.08,0.01908
2021,CRUDE OIL,CORROSION FAILURE,32.00544,-102.041,12.0,1908.0,1.9080000000000001
2021,CRUDE OIL,INCORRECT OPERATION,32.485514,-94.832977,0.6,95.39999999999999,0.0954
2021,CRUDE OIL,CORROSION FAILURE,32.0022,-102.04707,10.0,1590.0,1.59
2021,CRUDE OIL,EQUIPMENT FAILURE,32.50209,-94.84941,2.0,318.0,0.318
2021,CRUDE OIL,EQUIPMENT FAILURE,33.803663,-118.233568,3.48,553.32,0.55332
2021,CRUDE OIL,CORROSION FAILURE,31.63328,-101.98233,30.0,4770.0,4.7700000000000005
2021,CRUDE OIL,CORROSION FAILURE,33.764578,-118.227986,4.6,731.4,0.7313999999999999
2021,CRUDE OIL,EQUIPMENT FAILURE,48.212719,-96.435103,4.0,636.0,0.636
2021,CRUDE OIL,EQUIPMENT FAILURE,43.648024,-105.641906,200.0,31800.0,31.8
2021,CRUDE OIL,NATURAL FORCE DAMAGE,38.794956,-89.069044,10.0,1590.0,1.59
2021,CRUDE OIL,EQUIPMENT FAILURE,31.673967,-103.755979,0.4,63.6,0.0636
2021,CRUDE OIL,NATURAL FORCE DAMAGE,31.80016,-103.27248,1.7,270.3,0.27030000000000004
2021,CRUDE OIL,CORROSION FAILURE,30.618589,-94.969946,174.0,27666.0,27.666
2021,CRUDE OIL,EQUIPMENT FAILURE,28.9461,-95.4235,2.0,318.0,0.318
2021,CRUDE OIL,NATURAL FORCE DAMAGE,31.991432,-102.445955,33.4,5310.599999999999,5.3106
2021,CRUDE OIL,CORROSION FAILURE,34.461767,-89.565442,15.0,2385.0,2.3850000000000002
2021,CRUDE OIL,EQUIPMENT FAILURE,27.9172117,-94.7844572,3.0,477.0,0.47700000000000004
2021,CRUDE OIL,NATURAL FORCE DAMAGE,27.8272,-97.6163472,0.32,50.88,0.05088
2021,CRUDE OIL,EQUIPMENT FAILURE,34.2022,-97.34698,4.0,636.0,0.636
2021,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,32.73665,-99.82082,195.0,31005.0,31.005
2021,CRUDE OIL,EQUIPMENT FAILURE,28.501742,-98.855826,15.0,2385.0,2.3850000000000002
2021,CRUDE OIL,NATURAL FORCE DAMAGE,32.0877,-102.0307,1.5,238.5,0.23850000000000002
2021,CRUDE OIL,EQUIPMENT FAILURE,29.7594,-95.1425,1.0,159.0,0.159
2021,CRUDE OIL,CORROSION FAILURE,34.237801,-97.493738,50.0,7950.0,7.95
2021,CRUDE OIL,EQUIPMENT FAILURE,29.82619,-94.88545,2.0,318.0,0.318
2021,CRUDE OIL,NATURAL FORCE DAMAGE,40.943094,-88.644964,0.95,151.04999999999998,0.15105
2021,CRUDE OIL,EQUIPMENT FAILURE,29.999096,-93.983862,0.12,19.08,0.01908
2021,CRUDE OIL,CORROSION FAILURE,29.7068,-95.2233,0.2,31.8,0.0318
2021,CRUDE OIL,NATURAL FORCE DAMAGE,29.609819,-95.183176,3.0,477.0,0.47700000000000004
2021,CRUDE OIL,NATURAL FORCE DAMAGE,31.359555,-101.512208,2.2,349.8,0.3498
2021,CRUDE OIL,EQUIPMENT FAILURE,35.25701,-100.92478,4.75,755.25,0.75525
2021,CRUDE OIL,INCORRECT OPERATION,31.79256,-103.13336,0.0,0.0,0.0
2021,CRUDE OIL,EQUIPMENT FAILURE,42.22516,-104.691766,0.4,63.6,0.0636
2021,CRUDE OIL,CORROSION FAILURE,35.0764469,-119.3883459,10.0,1590.0,1.59
2021,CRUDE OIL,CORROSION FAILURE,32.6519,-103.1398,3.0,477.0,0.47700000000000004
2021,CRUDE OIL,EQUIPMENT FAILURE,30.2787778,-96.9438611,3.25,516.75,0.51675
2021,CRUDE OIL,EQUIPMENT FAILURE,31.806306,-103.814611,12.0,1908.0,1.9080000000000001
2021,CRUDE OIL,INCORRECT OPERATION,31.919713,-101.314013,0.59,93.80999999999999,0.09380999999999999
2021,CRUDE OIL,CORROSION FAILURE,37.86345,-85.71671,8.0,1272.0,1.272
2021,CRUDE OIL,EQUIPMENT FAILURE,32.4823,-94.83008,1.0,159.0,0.159
2021,CRUDE OIL,EQUIPMENT FAILURE,28.84714,-98.08643,0.24,38.16,0.03816
2021,CRUDE OIL,EQUIPMENT FAILURE,31.6561,-102.248111,3.5,556.5,0.5565
2021,CRUDE OIL,EQUIPMENT FAILURE,32.426607,-104.083216,1.0,159.0,0.159
2021,CRUDE OIL,INCORRECT OPERATION,35.94856,-96.75931,10.0,1590.0,1.59
2021,CRUDE OIL,EQUIPMENT FAILURE,27.8271056,-97.61775555,1.11,176.49,0.17649
2021,CRUDE OIL,CORROSION FAILURE,32.07215,-96.470688,0.5,79.5,0.0795
2021,CRUDE OIL,EQUIPMENT FAILURE,31.7752459,-103.1068796,0.2,31.8,0.0318
2021,CRUDE OIL,EQUIPMENT FAILURE,32.02,-102.0162,0.6,95.39999999999999,0.0954
2020,CRUDE OIL,CORROSION FAILURE,41.80656,-83.60128,3.0,477.0,0.47700000000000004
2020,CRUDE OIL,CORROSION FAILURE,35.91045,-98.11613,250.0,39750.0,39.75
2020,CRUDE OIL,CORROSION FAILURE,32.068928,-96.468046,60.0,9540.0,9.540000000000001
2020,CRUDE OIL,EQUIPMENT FAILURE,29.792994,-95.280501,0.6,95.39999999999999,0.0954
2020,CRUDE OIL,INCORRECT OPERATION,40.201565,-104.6086,0.12,19.08,0.01908
2020,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,31.614716,-96.162607,1.5,238.5,0.23850000000000002
2020,CRUDE OIL,CORROSION FAILURE,29.793122,-95.281281,3.0,477.0,0.47700000000000004
2020,CRUDE OIL,INCORRECT OPERATION,27.805754,-97.438549,17.64,2804.76,2.8047600000000004
2020,CRUDE OIL,EQUIPMENT FAILURE,29.6121071,-95.186078,1.2,190.79999999999998,0.1908
2020,CRUDE OIL,EQUIPMENT FAILURE,43.954352,-104.392728,12.0,1908.0,1.9080000000000001
2020,CRUDE OIL,CORROSION FAILURE,33.7739,-100.05038,10.0,1590.0,1.59
2020,CRUDE OIL,CORROSION FAILURE,32.00734,-102.04163,1.0,159.0,0.159
2020,CRUDE OIL,EQUIPMENT FAILURE,29.065103,-96.360234,0.3,47.699999999999996,0.0477
2020,CRUDE OIL,NATURAL FORCE DAMAGE,34.905473,-118.923267,17.5,2782.5,2.7825
2020,CRUDE OIL,INCORRECT OPERATION,31.66099,-103.72207,5.1,810.9,0.8109
2020,CRUDE OIL,INCORRECT OPERATION,35.936469,-96.751432,5.0,795.0,0.795
2020,CRUDE OIL,EQUIPMENT FAILURE,31.367009,-103.442867,1.0,159.0,0.159
2020,CRUDE OIL,CORROSION FAILURE,32.530419,-100.82967,4.3,683.6999999999999,0.6837
2020,CRUDE OIL,NATURAL FORCE DAMAGE,29.29937222,-90.64919444,0.3,47.699999999999996,0.0477
2020,CRUDE OIL,EQUIPMENT FAILURE,40.129117,-104.806895,2.0,318.0,0.318
2020,CRUDE OIL,CORROSION FAILURE,29.9946778,-93.9922861,4.0,636.0,0.636
2020,CRUDE OIL,EQUIPMENT FAILURE,29.995926,-94.077568,0.23,36.57,0.03657
2020,CRUDE OIL,EQUIPMENT FAILURE,32.207591,-103.452344,0.25,39.75,0.03975
2020,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,44.311532,-105.247513,125.0,19875.0,19.875
2020,CRUDE OIL,EQUIPMENT FAILURE,32.499067,-101.673792,0.87,138.33,0.13833
2020,CRUDE OIL,INCORRECT OPERATION,32.063652,-104.133369,1.6,254.4,0.2544
2020,CRUDE OIL,EQUIPMENT FAILURE,41.56763,-109.98044,7.0,1113.0,1.113
2020,CRUDE OIL,EQUIPMENT FAILURE,47.9217,-97.9233,2.0,318.0,0.318
2020,CRUDE OIL,EQUIPMENT FAILURE,47.684153,-95.412631,5.0,795.0,0.795
2020,CRUDE OIL,CORROSION FAILURE,29.9950861,-93.992647,2.0,318.0,0.318
2020,CRUDE OIL,EQUIPMENT FAILURE,47.47725,-110.95962,2.0,318.0,0.318
2020,CRUDE OIL,EQUIPMENT FAILURE,32.263131,-104.132992,3.8,604.1999999999999,0.6042
2020,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,31.416699,-102.793852,123.0,19557.0,19.557000000000002
2020,CRUDE OIL,NATURAL FORCE DAMAGE,29.992222,-93.991666,10.0,1590.0,1.59
2020,CRUDE OIL,EQUIPMENT FAILURE,30.66894265,-97.85592033,0.5,79.5,0.0795
2020,CRUDE OIL,CORROSION FAILURE,30.007067,-90.859229,10.0,1590.0,1.59
2020,CRUDE OIL,CORROSION FAILURE,27.8179,-97.40653,0.36,57.239999999999995,0.05724
2020,CRUDE OIL,INCORRECT OPERATION,40.407001,-99.3218,20.0,3180.0,3.18
2020,CRUDE OIL,EQUIPMENT FAILURE,32.032675,-102.50627,5.0,795.0,0.795
2020,CRUDE OIL,EQUIPMENT FAILURE,42.750975,-105.613738,0.36,57.239999999999995,0.05724
2020,CRUDE OIL,EQUIPMENT FAILURE,32.30367,-101.4621,7.0,1113.0,1.113
2020,CRUDE OIL,INCORRECT OPERATION,27.817366,-97.410866,0.36,57.239999999999995,0.05724
2020,CRUDE OIL,EQUIPMENT FAILURE,47.690128,-95.408541,0.21,33.39,0.03339
2020,CRUDE OIL,CORROSION FAILURE,27.805493,-97.438349,2.0,318.0,0.318
2020,CRUDE OIL,CORROSION FAILURE,32.22678,-101.39443,3.0,477.0,0.47700000000000004
2020,CRUDE OIL,EQUIPMENT FAILURE,32.233953,-96.337986,15.0,2385.0,2.3850000000000002
2020,CRUDE OIL,CORROSION FAILURE,36.344705,-120.295901,34.0,5406.0,5.406
2020,CRUDE OIL,EQUIPMENT FAILURE,31.279649,-103.370868,279.0,44361.0,44.361000000000004
2020,CRUDE OIL,CORROSION FAILURE,29.373971,-89.550838,2.0,318.0,0.318
2020,CRUDE OIL,CORROSION FAILURE,30.049424,-94.069842,23.0,3657.0,3.657
2020,CRUDE OIL,EQUIPMENT FAILURE,35.291638,-96.448869,0.4,63.6,0.0636
2020,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,35.742355,-98.025499,30.0,4770.0,4.7700000000000005
2020,CRUDE OIL,CORROSION FAILURE,32.86186765,-102.9199632,1.5,238.5,0.23850000000000002
2020,CRUDE OIL,EQUIPMENT FAILURE,29.9902913,-94.001083,0.47,74.72999999999999,0.07472999999999999
2020,CRUDE OIL,EXCAVATION DAMAGE,38.59839813,-88.36041254,40.0,6360.0,6.36
2020,CRUDE OIL,CORROSION FAILURE,35.934323,-96.750957,2.0,318.0,0.318
2020,CRUDE OIL,CORROSION FAILURE,35.95886,-96.75335,1.0,159.0,0.159
2020,CRUDE OIL,INCORRECT OPERATION,29.25617816,-89.96341906,458.0,72822.0,72.822
2020,CRUDE OIL,NATURAL FORCE DAMAGE,39.89503,-75.26103,0.9,143.1,0.1431
2020,CRUDE OIL,CORROSION FAILURE,31.77661,-96.39577,4.0,636.0,0.636
